log level: INFO
Bytes to send: 5378
CRC16 of data: d1c8
connecting...
will reset reader state on connect
will start inventory on connect
using antennas: (1,)
connected to ('192.168.10.102', 5084)
requested modulation: WISP5
using reader mode: {'C': 0, 'MaxTari': 6250, 'M': 2, 'PIE': 1500, 'StepTari': 0, 'R': 1, 'FLM': 2, 'MinTari': 6250, 'ModeIdentifier': 0, 'BDR': 640000, 'Mod': 0}
stopping politely
reader finished inventory
starting inventory
Read EPC: deaddeaddeadde, 1 , Result=0
Next block: 080c774cd1(2223/2689) --- Time elapsed: 227.304 secs
Read EPC: 1337080c7740bf, 9 , Result=0
Read EPC: 1337080c7740bf, 7 , Result=5
Read EPC: 1337080c7740bf, 9 , Result=0
Read EPC: 1337080c7740bf, 9 , Result=0
Read EPC: 1337080c7740bf, 9 , Result=0
Read EPC: 1337080c7740bf, 9 , Result=0
Read EPC: 1337080c7740bf, 9 , Result=0
Read EPC: 1337080c7740bf, 9 , Result=0
Read EPC: 1337080c7740bf, 9 , Result=0
Read EPC: 1337080c7740bf, 9 , Result=0
Read EPC: 1337080c7740bf, 9 , Result=0
Read EPC: 1337080c7740bf, 4 , Result=5
Read EPC: 1337080c7740bf, 8 , Result=5
Read EPC: 1337080c7740bf, 9 , Result=0
Read EPC: 1337080c774cd1, 9 , Result=0
Next block: 060877586d(2229/2689) --- Time elapsed: 227.575 secs
Read EPC: 1337080c774cd1, 0 , Result=5
Read EPC: 1337080c774cd1, 4 , Result=5
Read EPC: 1337080c774cd1, 7 , Result=0
Read EPC: 1337060877586d, 7 , Result=0
Next block: 080c776028(2233/2689) --- Time elapsed: 227.848 secs
Read EPC: 1337060877586d, 7 , Result=0
Read EPC: 1337060877586d, 7 , Result=0
Read EPC: 1337060877586d, 7 , Result=0
Read EPC: 1337060877586d, 3 , Result=5
Read EPC: 1337060877586d, 7 , Result=0
Read EPC: 1337060877586d, 7 , Result=0
Read EPC: 1337060877586d, 7 , Result=0
Read EPC: 1337060877586d, 7 , Result=0
Read EPC: 1337060877586d, 7 , Result=0
Read EPC: 1337060877586d, 3 , Result=5
Read EPC: 1337060877586d, 7 , Result=0
Read EPC: 1337060877586d, 4 , Result=5
Read EPC: 1337060877586d, 7 , Result=0
Read EPC: 1337060877586d, 9 , Result=0
Read EPC: 1337080c776028, 2 , Result=5
Next block: 080c776ce2(2239/2689) --- Time elapsed: 228.088 secs
Read EPC: 1337080c776028, 9 , Result=0
Read EPC: 1337080c776028, 9 , Result=0
Read EPC: 1337080c776028, 9 , Result=0
Read EPC: 1337080c776028, 0 , Result=5
Read EPC: 1337080c776028, 9 , Result=0
Read EPC: 1337080c776028, 9 , Result=0
Read EPC: 1337080c776028, 9 , Result=0
Read EPC: 1337080c776028, 7 , Result=5
Read EPC: 1337080c776028, 9 , Result=0
Read EPC: 1337080c776ce2, 9 , Result=0
Next block: 0608777894(2245/2689) --- Time elapsed: 228.363 secs
Read EPC: 1337080c776ce2, 9 , Result=0
Read EPC: 1337080c776ce2, 9 , Result=0
Read EPC: 1337080c776ce2, 1 , Result=5
Read EPC: 1337080c776ce2, 9 , Result=0
Read EPC: 1337080c776ce2, 9 , Result=0
Read EPC: 1337080c776ce2, 9 , Result=0
Read EPC: 1337080c776ce2, 9 , Result=0
Read EPC: 1337080c776ce2, 9 , Result=0
Read EPC: 1337080c776ce2, 9 , Result=0
Read EPC: 1337080c776ce2, 9 , Result=0
Read EPC: 1337080c776ce2, 9 , Result=0
Read EPC: 1337080c776ce2, 7 , Result=0
Read EPC: 13370608777894, 7 , Result=0
Next block: 0a1077806e(2249/2689) --- Time elapsed: 228.607 secs
Read EPC: 13370608777894, 7 , Result=0
Read EPC: 13370608777894, 7 , Result=0
Read EPC: 13370608777894, 7 , Result=0
Read EPC: 13370608777894, 7 , Result=0
Read EPC: 13370608777894, 7 , Result=0
Read EPC: 13370608777894, 6 , Result=5
Read EPC: 13370608777894, 7 , Result=0
Read EPC: 13370608777894, 7 , Result=0
Read EPC: 13370608777894, 5 , Result=5
Read EPC: 13370608777894, 11 , Result=0
Read EPC: 13370a1077806e, 11 , Result=0
Next block: 0a10779006(2257/2689) --- Time elapsed: 228.878 secs
Read EPC: 13370a1077806e, 11 , Result=0
Read EPC: 13370a1077806e, 11 , Result=0
Read EPC: 13370a1077806e, 11 , Result=0
Read EPC: 13370a1077806e, 11 , Result=0
Read EPC: 13370a1077806e, 11 , Result=0
Read EPC: 13370a1077806e, 11 , Result=0
Read EPC: 13370a1077806e, 0 , Result=5
Read EPC: 13370a1077806e, 11 , Result=0
Read EPC: 13370a1077806e, 11 , Result=0
Read EPC: 13370a1077806e, 8 , Result=5
Read EPC: 13370a1077806e, 11 , Result=0
Read EPC: 13370a10779006, 11 , Result=0
Next block: 0a1077a0a9(2265/2689) --- Time elapsed: 229.108 secs
Read EPC: 13370a10779006, 11 , Result=0
Read EPC: 13370a10779006, 5 , Result=5
Read EPC: 13370a10779006, 11 , Result=0
Read EPC: 13370a10779006, 5 , Result=5
Read EPC: 13370a10779006, 11 , Result=0
Read EPC: 13370a1077a0a9, 11 , Result=0
Next block: 0a1077b0d8(2273/2689) --- Time elapsed: 229.386 secs
Read EPC: 13370a1077a0a9, 11 , Result=0
Read EPC: 13370a1077a0a9, 11 , Result=0
Read EPC: 13370a1077a0a9, 1 , Result=5
Read EPC: 13370a1077a0a9, 11 , Result=0
Read EPC: 13370a1077a0a9, 11 , Result=0
Read EPC: 13370a1077a0a9, 11 , Result=0
Read EPC: 13370a1077a0a9, 8 , Result=5
Read EPC: 13370a1077a0a9, 11 , Result=0
Read EPC: 13370a1077a0a9, 11 , Result=0
Read EPC: 13370a1077a0a9, 0 , Result=5
Read EPC: 13370a1077a0a9, 11 , Result=0
Read EPC: 13370a1077b0d8, 11 , Result=0
Next block: 0a1077c0b7(2281/2689) --- Time elapsed: 229.637 secs
Read EPC: 13370a1077b0d8, 11 , Result=0
Read EPC: 13370a1077b0d8, 11 , Result=0
Read EPC: 13370a1077b0d8, 11 , Result=0
Read EPC: 13370a1077b0d8, 11 , Result=0
Read EPC: 13370a1077b0d8, 11 , Result=0
Read EPC: 13370a1077b0d8, 11 , Result=0
Read EPC: 13370a1077b0d8, 8 , Result=5
Read EPC: 13370a1077b0d8, 11 , Result=0
Read EPC: 13370a1077b0d8, 11 , Result=0
Read EPC: 13370a1077c0b7, 11 , Result=0
Next block: 0a1077d0e1(2289/2689) --- Time elapsed: 229.895 secs
Read EPC: 13370a1077c0b7, 11 , Result=0
Read EPC: 13370a1077c0b7, 0 , Result=5
Read EPC: 13370a1077c0b7, 0 , Result=5
Read EPC: 13370a1077c0b7, 11 , Result=0
Read EPC: 13370a1077c0b7, 11 , Result=0
Read EPC: 13370a1077c0b7, 11 , Result=0
Read EPC: 13370a1077c0b7, 11 , Result=0
Read EPC: 13370a1077c0b7, 11 , Result=0
Read EPC: 13370a1077c0b7, 3 , Result=5
Read EPC: 13370a1077c0b7, 11 , Result=0
Read EPC: 13370a1077d0e1, 11 , Result=0
Next block: 0a1077e04b(2297/2689) --- Time elapsed: 230.127 secs
Read EPC: 13370a1077d0e1, 11 , Result=0
Read EPC: 13370a1077d0e1, 11 , Result=0
Read EPC: 13370a1077d0e1, 11 , Result=0
Read EPC: 13370a1077d0e1, 11 , Result=0
Read EPC: 13370a1077d0e1, 4 , Result=5
Read EPC: 13370a1077d0e1, 11 , Result=0
Read EPC: 13370a1077e04b, 11 , Result=0
Next block: 0a1077f09a(2305/2689) --- Time elapsed: 230.417 secs
Read EPC: 13370a1077e04b, 11 , Result=0
Read EPC: 13370a1077e04b, 11 , Result=0
Read EPC: 13370a1077e04b, 11 , Result=0
Read EPC: 13370a1077e04b, 11 , Result=0
Read EPC: 13370a1077e04b, 0 , Result=5
Read EPC: 13370a1077e04b, 11 , Result=0
Read EPC: 13370a1077e04b, 11 , Result=0
Read EPC: 13370a1077e04b, 11 , Result=0
Read EPC: 13370a1077e04b, 0 , Result=5
Read EPC: 13370a1077e04b, 0 , Result=5
Read EPC: 13370a1077e04b, 0 , Result=5
Read EPC: 13370a1077e04b, 0 , Result=5
Read EPC: 13370a1077e04b, 11 , Result=0
Read EPC: 13370a1077f09a, 11 , Result=0
Next block: 0a1078002f(2313/2689) --- Time elapsed: 230.684 secs
Read EPC: 13370a1077f09a, 11 , Result=0
Read EPC: 13370a1077f09a, 11 , Result=0
Read EPC: 13370a1077f09a, 11 , Result=0
Read EPC: 13370a1077f09a, 11 , Result=0
Read EPC: 13370a1077f09a, 11 , Result=0
Read EPC: 13370a1077f09a, 0 , Result=5
Read EPC: 13370a1077f09a, 11 , Result=0
Read EPC: 13370a1077f09a, 11 , Result=0
Read EPC: 13370a1077f09a, 11 , Result=0
Read EPC: 13370a1077f09a, 11 , Result=0
Read EPC: 13370a1078002f, 11 , Result=0
Next block: 0a10781054(2321/2689) --- Time elapsed: 230.965 secs
Read EPC: 13370a1078002f, 4 , Result=5
Read EPC: 13370a1078002f, 3 , Result=5
Read EPC: 13370a1078002f, 11 , Result=0
Read EPC: 13370a1078002f, 11 , Result=0
Read EPC: 13370a1078002f, 11 , Result=0
Read EPC: 13370a1078002f, 11 , Result=0
Read EPC: 13370a1078002f, 2 , Result=5
Read EPC: 13370a1078002f, 11 , Result=0
Read EPC: 13370a1078002f, 5 , Result=5
Read EPC: 13370a1078002f, 11 , Result=0
Read EPC: 13370a10781054, 1 , Result=5
Next block: 1220782003(2329/2689) --- Time elapsed: 231.219 secs
Read EPC: 13370a10781054, 2 , Result=5
Read EPC: 13370a10781054, 11 , Result=0
Read EPC: 13370a10781054, 0 , Result=5
Read EPC: 13370a10781054, 11 , Result=0
Read EPC: 13370a10781054, 19 , Result=0
Read EPC: 13371220782003, 19 , Result=0
Next block: 12207840b0(2345/2689) --- Time elapsed: 231.477 secs
Read EPC: 13371220782003, 19 , Result=0
Read EPC: 13371220782003, 19 , Result=0
Read EPC: 13371220782003, 19 , Result=0
Read EPC: 13371220782003, 19 , Result=0
Read EPC: 13371220782003, 15 , Result=5
Read EPC: 13371220782003, 19 , Result=0
Read EPC: 13371220782003, 19 , Result=0
Read EPC: 133712207840b0, 10 , Result=5
Next block: 12207860dd(2361/2689) --- Time elapsed: 231.728 secs
Read EPC: 133712207840b0, 19 , Result=0
Read EPC: 133712207840b0, 19 , Result=0
Read EPC: 133712207840b0, 19 , Result=0
Read EPC: 133712207840b0, 2 , Result=5
Read EPC: 133712207840b0, 19 , Result=0
Read EPC: 133712207860dd, 19 , Result=0
Next block: 12207880cd(2377/2689) --- Time elapsed: 231.996 secs
Read EPC: 133712207860dd, 1 , Result=5
Read EPC: 133712207860dd, 19 , Result=0
Read EPC: 133712207860dd, 2 , Result=5
Read EPC: 133712207860dd, 19 , Result=0
Read EPC: 133712207860dd, 19 , Result=0
Read EPC: 133712207860dd, 2 , Result=5
Read EPC: 133712207860dd, 3 , Result=5
Read EPC: 133712207860dd, 4 , Result=5
Read EPC: 133712207860dd, 7 , Result=5
Read EPC: 133712207860dd, 17 , Result=5
Read EPC: 133712207860dd, 19 , Result=0
Read EPC: 133712207880cd, 19 , Result=0
Next block: 122078a069(2393/2689) --- Time elapsed: 232.520 secs
Read EPC: 133712207880cd, 19 , Result=0
Read EPC: 133712207880cd, 19 , Result=0
Read EPC: 133712207880cd, 19 , Result=0
Read EPC: 133712207880cd, 19 , Result=0
Read EPC: 133712207880cd, 19 , Result=0
Read EPC: 133712207880cd, 4 , Result=5
Read EPC: 133712207880cd, 4 , Result=5
Read EPC: 133712207880cd, 3 , Result=5
Read EPC: 133712207880cd, 19 , Result=0
Read EPC: 133712207880cd, 19 , Result=0
Read EPC: 1337122078a069, 0 , Result=5
Next block: 122078c03b(2409/2689) --- Time elapsed: 232.747 secs
Read EPC: 1337122078a069, 19 , Result=0
Read EPC: 1337122078a069, 19 , Result=0
Read EPC: 1337122078a069, 19 , Result=0
Read EPC: 1337122078a069, 19 , Result=0
Read EPC: 1337122078a069, 19 , Result=0
Read EPC: 1337122078a069, 19 , Result=0
Read EPC: 1337122078c03b, 4 , Result=5
Next block: 122078e02f(2425/2689) --- Time elapsed: 233.045 secs
Read EPC: 1337122078c03b, 19 , Result=0
Read EPC: 1337122078c03b, 14 , Result=5
Read EPC: 1337122078c03b, 19 , Result=0
Read EPC: 1337122078c03b, 19 , Result=0
Read EPC: 1337122078c03b, 5 , Result=5
Read EPC: 1337122078c03b, 19 , Result=0
Read EPC: 1337122078c03b, 12 , Result=5
Read EPC: 1337122078c03b, 19 , Result=0
Read EPC: 1337122078e02f, 19 , Result=0
Next block: 1220790024(2441/2689) --- Time elapsed: 233.302 secs
Read EPC: 1337122078e02f, 14 , Result=5
Read EPC: 1337122078e02f, 19 , Result=0
Read EPC: 1337122078e02f, 3 , Result=5
Read EPC: 1337122078e02f, 19 , Result=0
Read EPC: 13371220790024, 19 , Result=0
Next block: 12207920ac(2457/2689) --- Time elapsed: 233.578 secs
Read EPC: 13371220790024, 19 , Result=0
Read EPC: 13371220790024, 19 , Result=0
Read EPC: 13371220790024, 19 , Result=0
Read EPC: 13371220790024, 19 , Result=0
Read EPC: 13371220790024, 19 , Result=0
Read EPC: 13371220790024, 19 , Result=0
Read EPC: 13371220790024, 19 , Result=0
Read EPC: 13371220790024, 17 , Result=5
Read EPC: 13370000000000, 14 , Result=5
Read EPC: 13370000000000, 17 , Result=5
Read EPC: 13370000000000, 19 , Result=0
Read EPC: 133712207920ac, 5 , Result=5
Next block: 1220794028(2473/2689) --- Time elapsed: 234.083 secs
Read EPC: 133712207920ac, 19 , Result=0
Read EPC: 133712207920ac, 19 , Result=0
Read EPC: 133712207920ac, 4 , Result=5
Read EPC: 133712207920ac, 19 , Result=0
Read EPC: 133712207920ac, 0 , Result=5
Read EPC: 133712207920ac, 3 , Result=5
Read EPC: 133712207920ac, 14 , Result=5
Read EPC: 133712207920ac, 17 , Result=5
Read EPC: 133712207920ac, 19 , Result=0
Read EPC: 13371220794028, 3 , Result=5
Next block: 1220796007(2489/2689) --- Time elapsed: 234.347 secs
Read EPC: 13371220794028, 11 , Result=5
Read EPC: 13371220794028, 5 , Result=5
Read EPC: 13371220794028, 19 , Result=0
Read EPC: 13371220794028, 15 , Result=5
Read EPC: 13370000000000, 15 , Result=5
Read EPC: 13370000000000, 13 , Result=5
Read EPC: 13370000000000, 19 , Result=0
Read EPC: 13371220796007, 7 , Result=5
Next block: 12207980b1(2505/2689) --- Time elapsed: 234.843 secs
Read EPC: 13370000000000, 19 , Result=0
Read EPC: 13371220796007, 2 , Result=5
Read EPC: 13370000000000, 16 , Result=5
Read EPC: 13370000000000, 15 , Result=5
Read EPC: 13370000000000, 7 , Result=5
Read EPC: 13370000000000, 17 , Result=5
Read EPC: 13370000000000, 13 , Result=5
Read EPC: 13370000000000, 11 , Result=5
Read EPC: 13370000000000, 6 , Result=5
Read EPC: 13370000000000, 13 , Result=5
Read EPC: 13370000000000, 12 , Result=5
Read EPC: 13370000000000, 10 , Result=5
Read EPC: 13370000000000, 12 , Result=5
Read EPC: 13370000000000, 11 , Result=5
Read EPC: 13370000000000, 16 , Result=5
Read EPC: 13370000000000, 12 , Result=5
Read EPC: 13370000000000, 4 , Result=5
Read EPC: 13370000000000, 16 , Result=5
Read EPC: 13370000000000, 3 , Result=5
Timeout reached. Resending (bad EPC)... 1
Undone words: 16
Resent: 080c79808f
Read EPC: 13370000000000, 13 , Result=5
Read EPC: 13370000000000, 13 , Result=5
Read EPC: 13370000000000, 9 , Result=0
Read EPC: 1337080c79808f, 1 , Result=5
Next block: 080c798c14(2511/2689) --- Time elapsed: 235.643 secs
Read EPC: 13370000000000, 8 , Result=5
Read EPC: 13370000000000, 9 , Result=0
Read EPC: 1337080c79808f, 6 , Result=5
Read EPC: 13370000000000, 9 , Result=0
Read EPC: 1337080c798c14, 2 , Result=5
Next block: 0608799828(2517/2689) --- Time elapsed: 235.897 secs
Read EPC: 13370000000000, 9 , Result=0
Read EPC: 1337080c798c14, 0 , Result=5
Read EPC: 13370000000000, 9 , Result=0
Read EPC: 1337080c798c14, 5 , Result=5
Read EPC: 13370000000000, 9 , Result=0
Read EPC: 13370000000000, 9 , Result=0
Read EPC: 1337080c798c14, 0 , Result=5
Read EPC: 13370000000000, 7 , Result=0
Read EPC: 13370608799828, 3 , Result=5
Next block: 080c79a0b4(2521/2689) --- Time elapsed: 236.137 secs
Read EPC: 13370000000000, 7 , Result=0
Read EPC: 13370000000000, 7 , Result=0
Read EPC: 13370608799828, 2 , Result=5
Read EPC: 13370000000000, 9 , Result=0
Read EPC: 1337080c79a0b4, 0 , Result=5
Next block: 080c79ac0f(2527/2689) --- Time elapsed: 236.388 secs
Read EPC: 13370000000000, 9 , Result=0
Read EPC: 13370000000000, 2 , Result=5
Read EPC: 13370000000000, 6 , Result=5
Read EPC: 13370000000000, 8 , Result=5
Read EPC: 13370000000000, 9 , Result=0
Read EPC: 1337080c79ac0f, 1 , Result=5
Next block: 060879b81b(2533/2689) --- Time elapsed: 236.706 secs
Read EPC: 13370000000000, 9 , Result=0
Read EPC: 1337080c79ac0f, 1 , Result=5
Read EPC: 13370000000000, 9 , Result=0
Read EPC: 1337080c79ac0f, 1 , Result=5
Read EPC: 13370000000000, 9 , Result=0
Read EPC: 13370000000000, 8 , Result=5
Read EPC: 13370000000000, 7 , Result=0
Read EPC: 1337060879b81b, 0 , Result=6
Next block: 080c79c09f(2537/2689) --- Time elapsed: 236.953 secs
Read EPC: 13370000000000, 7 , Result=0
Read EPC: 1337060879b81b, 0 , Result=5
Read EPC: 13370000000000, 7 , Result=0
Read EPC: 1337060879b81b, 0 , Result=5
Read EPC: 13370000000000, 7 , Result=0
Read EPC: 13370000000000, 7 , Result=5
Read EPC: 13370000000000, 8 , Result=5
Read EPC: 13370000000000, 8 , Result=5
Read EPC: 13370000000000, 4 , Result=5
Read EPC: 13370000000000, 4 , Result=5
Read EPC: 13370000000000, 9 , Result=0
Read EPC: 1337080c79c09f, 0 , Result=5
Next block: 080c79cca6(2543/2689) --- Time elapsed: 237.493 secs
Read EPC: 13370000000000, 9 , Result=0
Read EPC: 1337080c79c09f, 0 , Result=5
Read EPC: 13370000000000, 9 , Result=0
Read EPC: 13370000000000, 9 , Result=0
Read EPC: 1337080c79c09f, 0 , Result=5
Read EPC: 13370000000000, 6 , Result=5
no tags seen
Read EPC: 13370000000000, 7 , Result=5
Read EPC: 13370000000000, 8 , Result=5
Read EPC: 13370000000000, 8 , Result=5
Read EPC: 13370000000000, 9 , Result=0
Read EPC: 1337080c79cca6, 0 , Result=5
Next block: 060879d80d(2549/2689) --- Time elapsed: 237.762 secs
Read EPC: 13370000000000, 1 , Result=5
Read EPC: 13370000000000, 8 , Result=5
Read EPC: 13370000000000, 7 , Result=0
Read EPC: 1337060879d80d, 1 , Result=5
Next block: 080c79e090(2553/2689) --- Time elapsed: 238.006 secs
Read EPC: 13370000000000, 7 , Result=0
Read EPC: 1337060879d80d, 0 , Result=5
Read EPC: 13370000000000, 7 , Result=0
Read EPC: 1337060879d80d, 0 , Result=5
Read EPC: 13370000000000, 4 , Result=5
Read EPC: 13370000000000, 4 , Result=5
Read EPC: 13370000000000, 9 , Result=0
Read EPC: 13370000000000, 8 , Result=5
Read EPC: 13370000000000, 8 , Result=5
Read EPC: 13370000000000, 8 , Result=5
Read EPC: 13370000000000, 0 , Result=5
Read EPC: 13370000000000, 7 , Result=5
Read EPC: 13370000000000, 8 , Result=5
Read EPC: 13370000000000, 8 , Result=5
Read EPC: 13370000000000, 8 , Result=5
Read EPC: 13370000000000, 7 , Result=5
Read EPC: 13370000000000, 8 , Result=5
Read EPC: 13370000000000, 7 , Result=6
Read EPC: 13370000000000, 7 , Result=5
Timeout reached. Resending (bad EPC)... 1
Undone words: 6
Resent: 050679e0a6
Read EPC: 13370000000000, 8 , Result=5
Read EPC: 13370000000000, 6 , Result=5
Read EPC: 13370000000000, 4 , Result=5
Read EPC: 13370000000000, 6 , Result=0
Read EPC: 13370000000000, 6 , Result=0
no tags seen
Read EPC: 13370000000000, 6 , Result=0
Read EPC: 13370000000000, 6 , Result=0
Read EPC: 13370000000000, 6 , Result=0
Read EPC: 1337050679e0a6, 0 , Result=5
Next block: 050679e64b(2556/2689) --- Time elapsed: 239.348 secs
Read EPC: 13370000000000, 6 , Result=0
Read EPC: 1337050679e0a6, 0 , Result=5
Read EPC: 13370000000000, 6 , Result=0
Read EPC: 13370000000000, 6 , Result=0
Read EPC: 1337050679e64b, 0 , Result=5
Next block: 050679ecf0(2559/2689) --- Time elapsed: 239.598 secs
Read EPC: 13370000000000, 6 , Result=0
Read EPC: 1337050679e64b, 0 , Result=5
Read EPC: 13370000000000, 2 , Result=5
no tags seen
Read EPC: 13370000000000, 2 , Result=5
Read EPC: 13370000000000, 6 , Result=0
Read EPC: 1337050679ecf0, 0 , Result=5
Next block: 050679f216(2562/2689) --- Time elapsed: 239.859 secs
Read EPC: 13370000000000, 6 , Result=0
Read EPC: 13370000000000, 5 , Result=5
Read EPC: 13370000000000, 3 , Result=5
no tags seen
Read EPC: 13370000000000, 6 , Result=0
Read EPC: 13370000000000, 6 , Result=0
Read EPC: 13370000000000, 6 , Result=0
Read EPC: 1337050679f216, 0 , Result=5
Next block: 050679f820(2565/2689) --- Time elapsed: 240.393 secs
Read EPC: 13370000000000, 4 , Result=5
Read EPC: 13370000000000, 6 , Result=0
no tags seen
Read EPC: 13370000000000, 5 , Result=5
Read EPC: 13370000000000, 2 , Result=6
Read EPC: 13370000000000, 6 , Result=0
Read EPC: 1337050679f820, 0 , Result=5
Next block: 030279fe00(2568/2689) --- Time elapsed: 240.900 secs
Read EPC: 13370000000000, 6 , Result=0
Read EPC: 1337050679f820, 0 , Result=5
Read EPC: 13370000000000, 6 , Result=0
Read EPC: 13370000000000, 4 , Result=0
Read EPC: 1337030279fe00, 0 , Result=5
Next block: 05067a00cf(2569/2689) --- Time elapsed: 241.117 secs
Read EPC: 13370000000000, 4 , Result=0
Read EPC: 1337030279fe00, 0 , Result=5
Read EPC: 13370000000000, 1 , Result=5
no tags seen
Read EPC: 13370000000000, 6 , Result=0
Read EPC: 13370000000000, 6 , Result=0
Read EPC: 13370000000000, 6 , Result=0
Read EPC: 13370000000000, 0 , Result=5
Read EPC: 13370000000000, 4 , Result=5
Read EPC: 13370000000000, 6 , Result=0
Read EPC: 133705067a00cf, 0 , Result=5
Next block: 05067a06cb(2572/2689) --- Time elapsed: 241.690 secs
Read EPC: 13370000000000, 6 , Result=0
Read EPC: 13370000000000, 6 , Result=0
no tags seen
Read EPC: 13370000000000, 2 , Result=5
Read EPC: 13370000000000, 5 , Result=5
Read EPC: 13370000000000, 0 , Result=5
Read EPC: 13370000000000, 0 , Result=5
Read EPC: 13370000000000, 4 , Result=5
Read EPC: 13370000000000, 5 , Result=5
no tags seen
Read EPC: 13370000000000, 4 , Result=5
Read EPC: 13370000000000, 5 , Result=5
Read EPC: 13370000000000, 6 , Result=0
Read EPC: 13370000000000, 0 , Result=5
Read EPC: 13370000000000, 1 , Result=5
Read EPC: 13370000000000, 3 , Result=5
no tags seen
Read EPC: 13370000000000, 6 , Result=0
Read EPC: 13370000000000, 5 , Result=5
Read EPC: 13370000000000, 1 , Result=5
Timeout reached. Resending (bad EPC)... 1
Undone words: 3
Resent: 03027a06c1
Read EPC: 13370000000000, 4 , Result=0
Read EPC: 13370000000000, 1 , Result=5
Read EPC: 13370000000000, 4 , Result=0
Read EPC: 13370000000000, 4 , Result=0
Read EPC: 13370000000000, 4 , Result=0
Read EPC: 133703027a06c1, 2 , Result=5
Next block: 03027a088b(2573/2689) --- Time elapsed: 243.778 secs
Read EPC: 13370000000000, 4 , Result=0
Read EPC: 133703027a06c1, 3 , Result=5
Read EPC: 13370000000000, 4 , Result=0
Read EPC: 133703027a06c1, 0 , Result=5
Read EPC: 13370000000000, 0 , Result=5
Read EPC: 13370000000000, 1 , Result=5
Read EPC: 13370000000000, 4 , Result=0
Read EPC: 133703027a088b, 2 , Result=5
Next block: 03027a0a89(2574/2689) --- Time elapsed: 244.046 secs
Read EPC: 13370000000000, 4 , Result=0
Read EPC: 133703027a088b, 3 , Result=5
Read EPC: 13370000000000, 4 , Result=0
Read EPC: 133703027a088b, 3 , Result=5
Read EPC: 13370000000000, 4 , Result=0
Read EPC: 133703027a088b, 3 , Result=5
Read EPC: 13370000000000, 4 , Result=0
Read EPC: 133703027a0a89, 4 , Result=0
Next block: 03027a0ca3(2575/2689) --- Time elapsed: 244.298 secs
Read EPC: 133703027a0a89, 0 , Result=5
Read EPC: 13370000000000, 4 , Result=0
Read EPC: 133703027a0a89, 4 , Result=0
Read EPC: 13370000000000, 4 , Result=0
Read EPC: 133703027a0a89, 4 , Result=0
Read EPC: 13370000000000, 4 , Result=0
Read EPC: 133703027a0a89, 4 , Result=0
Read EPC: 13370000000000, 4 , Result=0
Read EPC: 133703027a0ca3, 4 , Result=0
Next block: 03027a0ec9(2576/2689) --- Time elapsed: 244.558 secs
Read EPC: 133703027a0ca3, 2 , Result=5
Read EPC: 13370000000000, 4 , Result=0
Read EPC: 133703027a0ca3, 4 , Result=0
Read EPC: 133703027a0ca3, 1 , Result=5
